image_path,label
correcta/correcta (1604).jpg,correct
correcta/correcta (1605).jpg,correct
correcta/correcta (1606).jpg,correct
correcta/correcta (1607).jpg,correct
correcta/correcta (1608).jpg,correct
correcta/correcta (1609).jpg,correct
correcta/correcta (161).jpeg,correct
correcta/correcta (161).jpg,correct
correcta/correcta (1610).jpg,correct
correcta/correcta (1611).jpg,correct
correcta/correcta (1612).jpg,correct
correcta/correcta (1613).jpg,correct
correcta/correcta (1614).jpg,correct
correcta/correcta (1615).jpg,correct
correcta/correcta (1616).jpg,correct
correcta/correcta (1617).jpg,correct
correcta/correcta (1618).jpg,correct
correcta/correcta (1619).jpg,correct
correcta/correcta (162).jpeg,correct
correcta/correcta (1620).jpg,correct
correcta/correcta (1621).jpg,correct
correcta/correcta (1622).jpg,correct
correcta/correcta (1623).jpg,correct
correcta/correcta (1624).jpg,correct
correcta/correcta (1625).jpg,correct
correcta/correcta (1626).jpg,correct
correcta/correcta (1627).jpg,correct
correcta/correcta (1628).jpg,correct
correcta/correcta (1629).jpg,correct
correcta/correcta (163).jpeg,correct
correcta/correcta (163).jpg,correct
correcta/correcta (1630).jpg,correct
correcta/correcta (1631).jpg,correct
correcta/correcta (1632).jpg,correct
correcta/correcta (1633).jpg,correct
correcta/correcta (1634).jpg,correct
correcta/correcta (1635).jpg,correct
correcta/correcta (1636).jpg,correct
correcta/correcta (1637).jpg,correct
correcta/correcta (1638).jpg,correct
correcta/correcta (1639).jpg,correct
correcta/correcta (164).jpeg,correct
correcta/correcta (164).jpg,correct
correcta/correcta (1640).jpg,correct
correcta/correcta (1641).jpg,correct
correcta/correcta (1642).jpg,correct
correcta/correcta (1643).jpg,correct
correcta/correcta (1644).jpg,correct
correcta/correcta (1645).jpg,correct
correcta/correcta (1646).jpg,correct
correcta/correcta (1647).jpg,correct
correcta/correcta (1648).jpg,correct
correcta/correcta (1649).jpg,correct
correcta/correcta (165).jpeg,correct
correcta/correcta (165).jpg,correct
correcta/correcta (1650).jpg,correct
correcta/correcta (1651).jpg,correct
correcta/correcta (1652).jpg,correct
correcta/correcta (1653).jpg,correct
correcta/correcta (1654).jpg,correct
correcta/correcta (1655).jpg,correct
correcta/correcta (1656).jpg,correct
correcta/correcta (1657).jpg,correct
correcta/correcta (1658).jpg,correct
correcta/correcta (1659).jpg,correct
correcta/correcta (166).jpeg,correct
correcta/correcta (166).jpg,correct
correcta/correcta (1660).jpg,correct
correcta/correcta (1661).jpg,correct
correcta/correcta (1662).jpg,correct
correcta/correcta (1663).jpg,correct
correcta/correcta (1664).jpg,correct
correcta/correcta (1665).jpg,correct
correcta/correcta (1666).jpg,correct
correcta/correcta (1667).jpg,correct
correcta/correcta (1668).jpg,correct
correcta/correcta (1669).jpg,correct
correcta/correcta (167).jpeg,correct
correcta/correcta (167).jpg,correct
correcta/correcta (1670).jpg,correct
correcta/correcta (1671).jpg,correct
correcta/correcta (1672).jpg,correct
correcta/correcta (1673).jpg,correct
correcta/correcta (1674).jpg,correct
correcta/correcta (1675).jpg,correct
correcta/correcta (1676).jpg,correct
correcta/correcta (1677).jpg,correct
correcta/correcta (1678).jpg,correct
correcta/correcta (1679).jpg,correct
correcta/correcta (168).jpeg,correct
correcta/correcta (168).jpg,correct
correcta/correcta (1680).jpg,correct
correcta/correcta (1681).jpg,correct
correcta/correcta (1682).jpg,correct
correcta/correcta (1683).jpg,correct
correcta/correcta (1684).jpg,correct
correcta/correcta (1685).jpg,correct
correcta/correcta (1686).jpg,correct
correcta/correcta (1687).jpg,correct
correcta/correcta (1688).jpg,correct
correcta/correcta (1689).jpg,correct
correcta/correcta (169).jpeg,correct
correcta/correcta (169).jpg,correct
correcta/correcta (1690).jpg,correct
correcta/correcta (1691).jpg,correct
correcta/correcta (1692).jpg,correct
correcta/correcta (1693).jpg,correct
correcta/correcta (1694).jpg,correct
correcta/correcta (1695).jpg,correct
correcta/correcta (1696).jpg,correct
correcta/correcta (1697).jpg,correct
correcta/correcta (1698).jpg,correct
correcta/correcta (1699).jpg,correct
correcta/correcta (17).jpeg,correct
correcta/correcta (17).jpg,correct
correcta/correcta (17).png,correct
correcta/correcta (170).jpeg,correct
correcta/correcta (170).jpg,correct
correcta/correcta (1700).jpg,correct
correcta/correcta (1701).jpg,correct
correcta/correcta (1702).jpg,correct
correcta/correcta (1703).jpg,correct
correcta/correcta (1704).jpg,correct
correcta/correcta (1705).jpg,correct
correcta/correcta (1706).jpg,correct
correcta/correcta (1707).jpg,correct
correcta/correcta (1708).jpg,correct
correcta/correcta (1709).jpg,correct
correcta/correcta (171).jpeg,correct
correcta/correcta (1710).jpg,correct
correcta/correcta (1711).jpg,correct
correcta/correcta (1712).jpg,correct
correcta/correcta (1713).jpg,correct
correcta/correcta (1714).jpg,correct
correcta/correcta (1715).jpg,correct
correcta/correcta (1716).jpg,correct
correcta/correcta (1717).jpg,correct
correcta/correcta (1718).jpg,correct
correcta/correcta (1719).jpg,correct
correcta/correcta (172).jpeg,correct
correcta/correcta (172).jpg,correct
correcta/correcta (1720).jpg,correct
correcta/correcta (1721).jpg,correct
correcta/correcta (1722).jpg,correct
correcta/correcta (1723).jpg,correct
correcta/correcta (1724).jpg,correct
correcta/correcta (1725).jpg,correct
correcta/correcta (1726).jpg,correct
correcta/correcta (1727).jpg,correct
correcta/correcta (1728).jpg,correct
correcta/correcta (1729).jpg,correct
correcta/correcta (173).jpeg,correct
correcta/correcta (173).jpg,correct
correcta/correcta (1730).jpg,correct
correcta/correcta (1731).jpg,correct
correcta/correcta (1732).jpg,correct
correcta/correcta (1733).jpg,correct
correcta/correcta (1734).jpg,correct
correcta/correcta (1735).jpg,correct
correcta/correcta (1736).jpg,correct
correcta/correcta (1737).jpg,correct
correcta/correcta (1738).jpg,correct
correcta/correcta (1739).jpg,correct
correcta/correcta (174).jpeg,correct
correcta/correcta (174).jpg,correct
correcta/correcta (1740).jpg,correct
correcta/correcta (1741).jpg,correct
correcta/correcta (1742).jpg,correct
correcta/correcta (1743).jpg,correct
correcta/correcta (1744).jpg,correct
correcta/correcta (1745).jpg,correct
correcta/correcta (1746).jpg,correct
correcta/correcta (1747).jpg,correct
correcta/correcta (1748).jpg,correct
correcta/correcta (1749).jpg,correct
correcta/correcta (175).jpeg,correct
correcta/correcta (175).jpg,correct
correcta/correcta (1750).jpg,correct
correcta/correcta (1751).jpg,correct
correcta/correcta (1752).jpg,correct
correcta/correcta (1753).jpg,correct
correcta/correcta (1754).jpg,correct
correcta/correcta (1755).jpg,correct
correcta/correcta (1756).jpg,correct
correcta/correcta (1757).jpg,correct
correcta/correcta (1758).jpg,correct
correcta/correcta (1759).jpg,correct
correcta/correcta (176).jpeg,correct
correcta/correcta (176).jpg,correct
correcta/correcta (1760).jpg,correct
correcta/correcta (1761).jpg,correct
correcta/correcta (1762).jpg,correct
correcta/correcta (1763).jpg,correct
correcta/correcta (1764).jpg,correct
correcta/correcta (1765).jpg,correct
correcta/correcta (1766).jpg,correct
correcta/correcta (1767).jpg,correct
correcta/correcta (1768).jpg,correct
correcta/correcta (1769).jpg,correct
correcta/correcta (177).jpeg,correct
correcta/correcta (177).jpg,correct
correcta/correcta (1770).jpg,correct
correcta/correcta (1771).jpg,correct
correcta/correcta (1772).jpg,correct
correcta/correcta (1773).jpg,correct
correcta/correcta (1774).jpg,correct
correcta/correcta (1775).jpg,correct
correcta/correcta (1776).jpg,correct
correcta/correcta (1777).jpg,correct
correcta/correcta (1778).jpg,correct
correcta/correcta (1779).jpg,correct
correcta/correcta (178).jpeg,correct
correcta/correcta (178).jpg,correct
correcta/correcta (1780).jpg,correct
correcta/correcta (1781).jpg,correct
correcta/correcta (1782).jpg,correct
correcta/correcta (1783).jpg,correct
correcta/correcta (1784).jpg,correct
correcta/correcta (1785).jpg,correct
correcta/correcta (1786).jpg,correct
correcta/correcta (1787).jpg,correct
correcta/correcta (1788).jpg,correct
correcta/correcta (1789).jpg,correct
correcta/correcta (179).jpeg,correct
correcta/correcta (179).jpg,correct
correcta/correcta (1790).jpg,correct
correcta/correcta (1791).jpg,correct
correcta/correcta (1792).jpg,correct
correcta/correcta (1793).jpg,correct
correcta/correcta (1794).jpg,correct
correcta/correcta (1795).jpg,correct
correcta/correcta (1796).jpg,correct
correcta/correcta (1797).jpg,correct
correcta/correcta (1798).jpg,correct
correcta/correcta (1799).jpg,correct
correcta/correcta (18).jpeg,correct
correcta/correcta (18).jpg,correct
correcta/correcta (18).png,correct
correcta/correcta (1800).jpg,correct
correcta/correcta (1801).jpg,correct
correcta/correcta (1802).jpg,correct
correcta/correcta (1803).jpg,correct
correcta/correcta (1804).jpg,correct
correcta/correcta (1805).jpg,correct
correcta/correcta (1806).jpg,correct
correcta/correcta (1807).jpg,correct
correcta/correcta (1808).jpg,correct
correcta/correcta (1809).jpg,correct
correcta/correcta (181).jpeg,correct
correcta/correcta (181).jpg,correct
correcta/correcta (1810).jpg,correct
correcta/correcta (1811).jpg,correct
correcta/correcta (1812).jpg,correct
correcta/correcta (1813).jpg,correct
correcta/correcta (1814).jpg,correct
correcta/correcta (1815).jpg,correct
correcta/correcta (1816).jpg,correct
correcta/correcta (1817).jpg,correct
correcta/correcta (1818).jpg,correct
correcta/correcta (1819).jpg,correct
correcta/correcta (182).jpeg,correct
correcta/correcta (182).jpg,correct
correcta/correcta (1820).jpg,correct
correcta/correcta (1821).jpg,correct
correcta/correcta (1822).jpg,correct
correcta/correcta (1823).jpg,correct
correcta/correcta (1824).jpg,correct
correcta/correcta (1825).jpg,correct
correcta/correcta (1826).jpg,correct
correcta/correcta (1827).jpg,correct
correcta/correcta (1828).jpg,correct
correcta/correcta (1829).jpg,correct
correcta/correcta (183).jpeg,correct
correcta/correcta (183).jpg,correct
correcta/correcta (1830).jpg,correct
correcta/correcta (1831).jpg,correct
correcta/correcta (1832).jpg,correct
correcta/correcta (1833).jpg,correct
correcta/correcta (1834).jpg,correct
correcta/correcta (1835).jpg,correct
correcta/correcta (1836).jpg,correct
correcta/correcta (1837).jpg,correct
correcta/correcta (1838).jpg,correct
correcta/correcta (1839).jpg,correct
correcta/correcta (184).jpeg,correct
correcta/correcta (184).jpg,correct
correcta/correcta (1840).jpg,correct
correcta/correcta (1841).jpg,correct
correcta/correcta (1842).jpg,correct
correcta/correcta (1843).jpg,correct
correcta/correcta (1844).jpg,correct
correcta/correcta (1845).jpg,correct
correcta/correcta (1846).jpg,correct
correcta/correcta (1847).jpg,correct
correcta/correcta (1848).jpg,correct
correcta/correcta (1849).jpg,correct
correcta/correcta (185).jpeg,correct
correcta/correcta (185).jpg,correct
correcta/correcta (1850).jpg,correct
correcta/correcta (1851).jpg,correct
correcta/correcta (1852).jpg,correct
correcta/correcta (1853).jpg,correct
correcta/correcta (1854).jpg,correct
correcta/correcta (1855).jpg,correct
correcta/correcta (1856).jpg,correct
correcta/correcta (1857).jpg,correct
correcta/correcta (1858).jpg,correct
correcta/correcta (1859).jpg,correct
correcta/correcta (186).jpeg,correct
correcta/correcta (186).jpg,correct
correcta/correcta (1860).jpg,correct
correcta/correcta (1861).jpg,correct
correcta/correcta (1862).jpg,correct
correcta/correcta (1863).jpg,correct
correcta/correcta (1864).jpg,correct
correcta/correcta (1865).jpg,correct
correcta/correcta (1866).jpg,correct
correcta/correcta (1867).jpg,correct
correcta/correcta (1868).jpg,correct
correcta/correcta (1869).jpg,correct
correcta/correcta (187).jpeg,correct
correcta/correcta (187).jpg,correct
correcta/correcta (1870).jpg,correct
correcta/correcta (1871).jpg,correct
correcta/correcta (1872).jpg,correct
correcta/correcta (1873).jpg,correct
correcta/correcta (1874).jpg,correct
correcta/correcta (1875).jpg,correct
correcta/correcta (1876).jpg,correct
correcta/correcta (1877).jpg,correct
correcta/correcta (1878).jpg,correct
correcta/correcta (1879).jpg,correct
correcta/correcta (188).jpeg,correct
correcta/correcta (188).jpg,correct
correcta/correcta (1880).jpg,correct
correcta/correcta (1881).jpg,correct
correcta/correcta (1882).jpg,correct
correcta/correcta (1883).jpg,correct
correcta/correcta (1884).jpg,correct
correcta/correcta (1885).jpg,correct
correcta/correcta (1886).jpg,correct
correcta/correcta (1887).jpg,correct
correcta/correcta (1888).jpg,correct
correcta/correcta (1889).jpg,correct
correcta/correcta (189).jpeg,correct
correcta/correcta (189).jpg,correct
correcta/correcta (1890).jpg,correct
correcta/correcta (1891).jpg,correct
correcta/correcta (1892).jpg,correct
correcta/correcta (1893).jpg,correct
correcta/correcta (1894).jpg,correct
correcta/correcta (1895).jpg,correct
correcta/correcta (1896).jpg,correct
correcta/correcta (1897).jpg,correct
correcta/correcta (1898).jpg,correct
correcta/correcta (1899).jpg,correct
correcta/correcta (19).jpeg,correct
correcta/correcta (19).jpg,correct
correcta/correcta (19).png,correct
correcta/correcta (190).jpeg,correct
correcta/correcta (190).jpg,correct
correcta/correcta (1900).jpg,correct
correcta/correcta (1901).jpg,correct
correcta/correcta (1902).jpg,correct
correcta/correcta (1903).jpg,correct
correcta/correcta (1904).jpg,correct
correcta/correcta (1905).jpg,correct
correcta/correcta (1906).jpg,correct
correcta/correcta (1907).jpg,correct
correcta/correcta (1908).jpg,correct
correcta/correcta (1909).jpg,correct
correcta/correcta (191).jpeg,correct
correcta/correcta (191).jpg,correct
correcta/correcta (1910).jpg,correct
correcta/correcta (1911).jpg,correct
correcta/correcta (1912).jpg,correct
correcta/correcta (1913).jpg,correct
correcta/correcta (1914).jpg,correct
correcta/correcta (1915).jpg,correct
correcta/correcta (1916).jpg,correct
correcta/correcta (1917).jpg,correct
correcta/correcta (1918).jpg,correct
correcta/correcta (1919).jpg,correct
correcta/correcta (192).jpeg,correct
correcta/correcta (192).jpg,correct
correcta/correcta (1920).jpg,correct
correcta/correcta (1921).jpg,correct
correcta/correcta (1922).jpg,correct
correcta/correcta (1923).jpg,correct
correcta/correcta (1924).jpg,correct
correcta/correcta (1925).jpg,correct
correcta/correcta (1926).jpg,correct
correcta/correcta (1927).jpg,correct
correcta/correcta (1928).jpg,correct
correcta/correcta (1929).jpg,correct
correcta/correcta (193).jpeg,correct
correcta/correcta (193).jpg,correct
correcta/correcta (1930).jpg,correct
correcta/correcta (1931).jpg,correct
correcta/correcta (1932).jpg,correct
